product_type,product_name,sales_volume,price,sale_time,date,platform,brand,reviews,rating,is_promo
Sản phẩm giảm cân,Face-to-face mission-critical knowledgebase,2022.0,458.36,Tháng 9,2024-02-07,Lazada,Adidas,483,2.4,0
Sản phẩm giảm cân,Proactive homogeneous framework,1887.0,306.59,Tháng 5,2023-07-07,Shopee,CeraVe,59,2.3,0
Sản phẩm giảm cân,Multi-lateral multi-state pricing structure,4230.0,72.84,Tháng 11,2022-10-23,Lazada,Zalora,637,3.7,1
Sản phẩm giảm cân,Advanced heuristic implementation,1190.0,399.78,Tháng 8,2023-11-29,Lazada,Neutrogena,162,2.1,0
Sản phẩm giảm cân,Up-sized global Graphic Interface,1960.0,82.15,Tháng 5,2024-05-26,Shopee,Huda Beauty,58,1.4,1
Sản phẩm giảm cân,Configurable contextually-based open system,3034.0,161.77,Tháng 8,2023-05-06,Lazada,Pond's,240,2.6,0
Sản phẩm giảm cân,Advanced interactive projection,889.0,343.33,Tháng 6,2022-02-03,Shopee,SkinCeuticals,439,2.3,0
Sản phẩm giảm cân,Public-key system-worthy contingency,484.0,150.47,Tháng 1,2023-04-15,Lazada,Fanta,510,4.2,0
Sản phẩm giảm cân,Compatible mission-critical secured line,1151.0,21.9,Tháng 3,2022-12-12,Lazada,NARS,607,2.7,1
Sản phẩm giảm cân,Profit-focused dedicated ability,4464.0,448.93,Tháng 11,2024-08-07,Shopee,Tarte Cosmetics,261,3.9,0
Sản phẩm giảm cân,Ergonomic composite synergy,1368.0,408.52,Tháng 7,2023-10-26,Lazada,Burt's Bees,214,1.9,0
Sản phẩm giảm cân,Operative homogeneous monitoring,2521.0,262.98,Tháng 3,2022-12-24,Lazada,Simple,285,2.4,0
Sản phẩm giảm cân,Advanced real-time solution,132.0,349.3,Tháng 11,2022-01-21,Shopee,Neutrogena,390,1.3,0
Sản phẩm giảm cân,Total multimedia website,3778.0,10.45,Tháng 12,2022-11-25,Shopee,Nestle,902,1.4,1
Sản phẩm giảm cân,Virtual analyzing firmware,1712.0,408.28,Tháng 9,2023-05-13,Shopee,Laneige,768,4.4,0
Sản phẩm giảm cân,Object-based secondary knowledgebase,4415.0,220.6,Tháng 6,2023-01-25,Lazada,Jojoba Oil,753,3.9,1
Sản phẩm giảm cân,Organized intermediate adapter,1078.0,373.99,Tháng 11,2022-10-26,Shopee,LANEIGE,509,4.7,0
Sản phẩm giảm cân,Progressive content-based paradigm,3136.0,205.12,Tháng 12,2021-12-26,Lazada,Physiogel,726,1.6,0
Sản phẩm giảm cân,Cross-group motivating orchestration,1469.0,142.96,Tháng 8,2022-01-30,Shopee,The Body Shop Tea Tree,806,3.6,1
Sản phẩm giảm cân,Up-sized dynamic projection,3237.0,186.82,Tháng 2,2023-11-23,Lazada,Innisfree,382,3.1,0
Sản phẩm giảm cân,Cross-group foreground standardization,434.0,10.56,Tháng 12,2023-07-28,Shopee,Burt's Bees,549,4.7,1
Sản phẩm giảm cân,Re-engineered analyzing database,3473.0,416.87,Tháng 3,2024-07-20,Lazada,Chanel,290,4.4,0
Sản phẩm giảm cân,Grass-roots mission-critical pricing structure,3341.0,441.56,Tháng 2,2023-09-02,Lazada,Samsung,115,2.5,0
Sản phẩm giảm cân,Networked hybrid software,2459.0,391.65,Tháng 10,2022-03-02,Lazada,Revlon,243,4.1,0
Sản phẩm giảm cân,Future-proofed uniform core,1525.0,33.96,Tháng 4,2023-12-12,Shopee,Colgate,989,2.5,1
Sản phẩm giảm cân,Distributed fresh-thinking paradigm,2095.0,211.21,Tháng 2,2023-02-20,Lazada,Pond's,64,4.4,0
Sản phẩm giảm cân,Re-engineered client-driven focus group,3527.0,257.73,Tháng 1,2022-08-08,Lazada,O.P.I.,604,4.4,0
Sản phẩm giảm cân,Reduced background conglomeration,2805.0,362.24,Tháng 11,2022-10-27,Shopee,Anastasia Beverly Hills,65,3.2,0
Sản phẩm giảm cân,Proactive real-time functionalities,4948.0,220.46,Tháng 3,2023-10-29,Shopee,Revlon,353,2.8,1
Sản phẩm giảm cân,Up-sized content-based ability,1960.0,240.47,Tháng 8,2022-10-28,Shopee,SK-II,543,4.8,0
Sản phẩm giảm cân,Synergized foreground extranet,4328.0,212.5,Tháng 5,2022-03-30,Shopee,Cosrx,104,4.6,1
Sản phẩm giảm cân,Robust even-keeled data-warehouse,4879.0,411.99,Tháng 4,2023-09-18,Shopee,Aveeno,758,3.3,0
Sản phẩm giảm cân,Phased executive success,3770.0,281.01,Tháng 11,2023-01-14,Shopee,Adidas,144,3.7,0
Sản phẩm giảm cân,Cross-platform eco-centric strategy,4090.0,135.69,Tháng 5,2023-05-01,Lazada,Essie,435,4.9,1
Sản phẩm giảm cân,Robust discrete methodology,3886.0,320.06,Tháng 10,2024-02-20,Lazada,Axe,221,3.0,0
Sản phẩm giảm cân,Ameliorated local customer loyalty,512.0,34.65,Tháng 10,2022-03-24,Lazada,Innisfree,154,1.5,1
Sản phẩm giảm cân,Stand-alone local functionalities,172.0,407.67,Tháng 7,2024-05-30,Shopee,Urban Decay,882,4.8,0
Sản phẩm giảm cân,Grass-roots value-added circuit,1305.0,145.64,Tháng 9,2024-09-17,Shopee,Avène,751,1.5,1
Sản phẩm giảm cân,Focused neutral matrix,3050.0,154.64,Tháng 11,2023-09-16,Shopee,Zalora,669,1.7,1
Sản phẩm giảm cân,Enterprise-wide high-level encoding,1426.0,466.62,Tháng 9,2024-02-09,Shopee,Jojoba Oil,933,1.8,0
Sản phẩm giảm cân,Re-engineered optimal open system,2138.0,11.84,Tháng 7,2022-11-09,Shopee,Benefit Cosmetics,729,4.4,1
Sản phẩm giảm cân,Expanded intangible benchmark,4528.0,444.33,Tháng 4,2023-07-05,Shopee,Physiogel,225,1.2,0
Sản phẩm giảm cân,Stand-alone disintermediate middleware,3551.0,375.2,Tháng 12,2024-07-04,Shopee,LG,39,2.0,0
Sản phẩm giảm cân,Visionary real-time capacity,553.0,78.35,Tháng 11,2021-12-29,Lazada,NARS,716,1.4,1
Sản phẩm giảm cân,Decentralized human-resource artificial intelligence,1775.0,67.47,Tháng 8,2023-10-03,Lazada,L'Oréal,60,4.9,1
Sản phẩm giảm cân,Synchronized bi-directional strategy,3060.0,203.59,Tháng 2,2023-04-03,Shopee,Smashbox,309,4.0,0
Sản phẩm giảm cân,Seamless cohesive strategy,636.0,343.72,Tháng 3,2022-11-29,Lazada,Shiseido,80,3.3,0
Sản phẩm giảm cân,Versatile intermediate Graphic Interface,2713.0,193.83,Tháng 3,2023-05-15,Lazada,Innisfree,693,2.3,0
Sản phẩm giảm cân,Exclusive multi-tasking Local Area Network,2907.0,455.7,Tháng 9,2023-09-08,Lazada,Shu Uemura,597,3.3,0
Sản phẩm giảm cân,Face-to-face clear-thinking superstructure,370.0,361.65,Tháng 1,2024-10-03,Shopee,Clarins,127,2.8,0
Sản phẩm giảm cân,Profit-focused bandwidth-monitored archive,3795.0,136.63,Tháng 6,2023-02-20,Lazada,L'Occitane,921,3.9,1
Sản phẩm giảm cân,Programmable content-based workforce,4105.0,226.35,Tháng 3,2022-11-11,Shopee,Benefit Cosmetics,474,1.0,1
Sản phẩm giảm cân,Reduced asynchronous superstructure,2926.0,277.06,Tháng 6,2022-10-09,Shopee,The Inkey List,641,1.0,0
Sản phẩm giảm cân,Customizable analyzing alliance,4422.0,425.18,Tháng 10,2024-01-26,Shopee,Make Up For Ever,812,1.5,0
Sản phẩm giảm cân,Ergonomic tangible success,508.0,394.44,Tháng 9,2022-12-27,Lazada,Neutrogena,525,4.3,0
Sản phẩm giảm cân,Assimilated reciprocal collaboration,4291.0,363.81,Tháng 10,2021-12-18,Shopee,Head & Shoulders,506,1.3,0
Sản phẩm giảm cân,Profit-focused discrete task-force,1403.0,171.79,Tháng 9,2022-01-18,Lazada,Coty,241,3.4,0
Sản phẩm giảm cân,Managed secondary intranet,2136.0,151.64,Tháng 6,2022-10-27,Shopee,Avène,463,1.7,1
Sản phẩm giảm cân,Distributed dynamic architecture,3904.0,125.89,Tháng 10,2024-03-02,Lazada,CeraVe,830,1.2,1
Sản phẩm giảm cân,Robust motivating encryption,3567.0,145.23,Tháng 3,2024-07-03,Shopee,Pampers,343,4.6,1
Sản phẩm giảm cân,Progressive methodical access,2073.0,137.62,Tháng 5,2023-06-03,Lazada,Shiseido,98,1.8,1
Sản phẩm giảm cân,Polarized secondary alliance,1353.0,437.29,Tháng 7,2023-02-26,Shopee,Axe,148,3.1,0
Sản phẩm giảm cân,Organized leadingedge task-force,904.0,125.96,Tháng 7,2022-10-18,Shopee,Neutrogena,765,2.5,1
Sản phẩm giảm cân,Grass-roots client-driven emulation,2841.0,72.5,Tháng 3,2022-11-14,Shopee,The Ordinary,878,2.9,1
Sản phẩm giảm cân,Customer-focused static customer loyalty,1873.0,303.26,Tháng 5,2023-12-02,Shopee,Missha,225,4.5,0
Sản phẩm giảm cân,Multi-lateral client-server capability,3225.0,47.94,Tháng 6,2023-05-03,Lazada,Shiseido,640,4.4,1
Sản phẩm giảm cân,Cloned asynchronous portal,1525.0,339.12,Tháng 11,2023-08-17,Shopee,Revlon,740,3.3,0
Sản phẩm giảm cân,Front-line 6thgeneration Graphical User Interface,3009.0,346.79,Tháng 9,2023-12-23,Shopee,Too Faced,84,4.1,0
Sản phẩm giảm cân,Ameliorated logistical hierarchy,312.0,234.61,Tháng 12,2024-09-22,Shopee,Uniqlo,751,3.6,0
Sản phẩm giảm cân,Intuitive bandwidth-monitored parallelism,1422.0,449.37,Tháng 11,2024-07-19,Lazada,L'Oréal,506,2.0,0
Sản phẩm giảm cân,Up-sized even-keeled orchestration,4229.0,311.41,Tháng 7,2023-02-10,Lazada,Benton,361,1.4,0
Sản phẩm giảm cân,Customizable background knowledge user,1793.0,299.48,Tháng 5,2024-02-15,Shopee,Dove,226,3.4,0
Sản phẩm giảm thâm,Reduced incremental migration,3103.0,377.94,Tháng 5,2022-10-17,Lazada,Pond's,116,4.1,0
Sản phẩm giảm thâm,Enhanced systematic functionalities,4957.0,114.99,Tháng 9,2024-10-06,Lazada,Estée Lauder,394,4.0,1
Sản phẩm giảm thâm,Horizontal solution-oriented neural-net,2487.0,49.48,Tháng 5,2024-06-05,Shopee,Maybelline,901,1.5,1
Sản phẩm giảm thâm,Assimilated zero tolerance groupware,743.0,103.6,Tháng 11,2022-10-11,Lazada,Physiogel,1,3.1,1
Sản phẩm giảm thâm,Programmable reciprocal toolset,715.0,392.73,Tháng 9,2022-03-22,Lazada,SK-II,168,4.9,0
Sản phẩm giảm thâm,Networked analyzing structure,4495.0,417.2,Tháng 7,2024-01-10,Lazada,Chanel,647,1.7,0
Sản phẩm giảm thâm,Adaptive systemic function,461.0,418.55,Tháng 4,2024-02-13,Lazada,Uniqlo,811,2.7,0
Sản phẩm giảm thâm,Configurable fault-tolerant core,2277.0,264.96,Tháng 8,2021-12-01,Shopee,Huggies,596,4.9,0
Sản phẩm giảm thâm,Down-sized zero tolerance extranet,1547.0,225.64,Tháng 4,2023-05-25,Shopee,The Body Shop,592,3.3,0
Sản phẩm giảm thâm,Multi-layered interactive parallelism,4367.0,414.19,Tháng 11,2023-09-19,Shopee,Simple,396,3.8,0
Sản phẩm giảm thâm,Grass-roots encompassing interface,504.0,347.72,Tháng 8,2022-07-21,Shopee,O.P.I.,53,3.6,0
Sản phẩm giảm thâm,Focused zero administration open architecture,4199.0,214.43,Tháng 9,2021-12-30,Lazada,Zara,720,2.8,1
Sản phẩm giảm thâm,Advanced tertiary interface,4360.0,331.34,Tháng 6,2023-06-11,Lazada,Urban Decay,923,1.9,0
Sản phẩm giảm thâm,Persistent bottom-line archive,3024.0,455.62,Tháng 6,2024-05-14,Lazada,Axe,725,1.2,0
Sản phẩm giảm thâm,Future-proofed heuristic interface,4306.0,367.68,Tháng 9,2023-05-12,Lazada,Nivea Men,598,2.7,0
Sản phẩm giảm thâm,Vision-oriented high-level process improvement,1209.0,181.49,Tháng 1,2022-08-09,Lazada,Axe,303,3.5,0
Sản phẩm giảm thâm,Assimilated uniform open architecture,1572.0,377.69,Tháng 1,2022-09-14,Shopee,Adidas,564,3.7,0
Sản phẩm giảm thâm,Reverse-engineered holistic open system,440.0,273.56,Tháng 2,2022-01-27,Shopee,Fanta,250,1.7,0
Sản phẩm giảm thâm,Face-to-face static moratorium,1161.0,308.52,Tháng 11,2022-07-30,Shopee,Sunsilk,487,4.6,0
Sản phẩm giảm thâm,Secured 3rdgeneration Internet solution,1400.0,446.98,Tháng 1,2022-07-13,Shopee,Vichy,487,1.3,0
Sản phẩm giảm thâm,Open-source tertiary extranet,1059.0,301.73,Tháng 3,2022-04-27,Lazada,Burt's Bees,904,3.9,0
Sản phẩm giảm thâm,Realigned modular algorithm,4795.0,63.67,Tháng 7,2024-04-08,Shopee,Benefit Cosmetics,593,1.9,1
Sản phẩm giảm thâm,Fully-configurable background protocol,3742.0,142.54,Tháng 8,2024-04-01,Lazada,Avène,287,4.5,1
Sản phẩm giảm thâm,Devolved 5thgeneration approach,2027.0,31.96,Tháng 10,2023-01-02,Shopee,Estée Lauder,953,3.4,1
Sản phẩm giảm thâm,Organized local service-desk,2033.0,329.95,Tháng 5,2022-03-28,Shopee,Bioré,954,2.9,0
Sản phẩm giảm thâm,Optional national strategy,4417.0,216.86,Tháng 1,2022-06-30,Shopee,L'Oreal Paris,235,4.8,1
Sản phẩm giảm thâm,User-centric hybrid architecture,4616.0,456.58,Tháng 11,2021-12-26,Shopee,Make Up For Ever,92,3.2,0
Sản phẩm giảm thâm,Proactive solution-oriented ability,2007.0,411.64,Tháng 12,2021-11-11,Lazada,Coty,583,4.9,0
Sản phẩm giảm thâm,Horizontal well-modulated workforce,2475.0,115.63,Tháng 4,2022-01-28,Shopee,LANEIGE,755,2.6,1
Sản phẩm giảm thâm,Ameliorated transitional concept,2253.0,257.3,Tháng 7,2024-03-02,Lazada,TIGI,293,2.3,0
Sản phẩm giảm thâm,Organic non-volatile support,312.0,137.73,Tháng 5,2021-12-18,Shopee,Dr. Jart+,928,4.0,1
Sản phẩm giảm thâm,Versatile fresh-thinking projection,4063.0,117.17,Tháng 6,2023-07-17,Lazada,Sunsilk,624,4.3,1
Sản phẩm giảm thâm,Front-line bifurcated Internet solution,2860.0,336.36,Tháng 4,2022-03-26,Lazada,Revlon,351,1.6,0
Sản phẩm giảm thâm,Visionary 4thgeneration framework,4374.0,176.62,Tháng 4,2022-04-11,Lazada,Farsali,366,2.7,1
Sản phẩm giảm thâm,Business-focused logistical architecture,1341.0,484.85,Tháng 11,2022-07-14,Shopee,LANEIGE,36,4.3,0
Sản phẩm giảm thâm,Progressive upward-trending productivity,997.0,291.83,Tháng 2,2024-05-07,Lazada,SkinCeuticals,144,1.9,0
Sản phẩm giảm thâm,Optional explicit policy,514.0,417.34,Tháng 9,2022-02-06,Shopee,Kraft,494,3.5,0
Sản phẩm giảm thâm,Virtual coherent projection,2751.0,227.44,Tháng 5,2022-08-02,Lazada,Smashbox,665,1.9,0
Sản phẩm giảm thâm,Secured systematic analyzer,4874.0,71.79,Tháng 4,2024-10-21,Shopee,Burt's Bees,898,2.7,1
Sản phẩm giảm thâm,Multi-tiered high-level function,168.0,88.19,Tháng 1,2023-10-27,Shopee,Glade,222,3.7,1
Sản phẩm giảm thâm,Digitized scalable toolset,2355.0,496.66,Tháng 3,2023-03-23,Lazada,Olay,852,4.3,0
Sản phẩm giảm thâm,Multi-layered bi-directional portal,2060.0,289.0,Tháng 7,2024-02-27,Lazada,Wella,928,3.3,0
Sản phẩm giảm thâm,Enhanced executive focus group,1867.0,194.96,Tháng 10,2022-06-18,Lazada,Shu Uemura,926,1.4,0
Sản phẩm giảm thâm,Monitored explicit groupware,641.0,125.74,Tháng 5,2022-11-15,Shopee,Sony,325,3.5,1
Sản phẩm giảm thâm,Enterprise-wide exuding groupware,1697.0,172.85,Tháng 12,2023-08-01,Lazada,Head & Shoulders,949,5.0,0
Sản phẩm giảm thâm,Mandatory disintermediate matrix,1386.0,168.13,Tháng 11,2024-10-13,Lazada,Neutrogena,404,2.7,1
Sản phẩm giảm thâm,Virtual zero tolerance core,2684.0,340.75,Tháng 2,2022-07-20,Lazada,Avène,137,1.7,0
Sản phẩm giảm thâm,Advanced methodical ability,3767.0,468.43,Tháng 8,2024-03-22,Shopee,Benefit Cosmetics,99,3.1,0
Sản phẩm giảm thâm,Multi-tiered non-volatile customer loyalty,1471.0,192.47,Tháng 6,2023-09-01,Shopee,Make Up For Ever,360,3.9,0
Sản phẩm giảm thâm,Decentralized bandwidth-monitored interface,925.0,483.24,Tháng 3,2023-09-09,Lazada,Garnier SkinActive,742,2.5,0
Sản phẩm giảm thâm,Automated heuristic parallelism,310.0,58.08,Tháng 3,2023-05-26,Lazada,NARS,915,4.4,1
Sản phẩm giảm thâm,Self-enabling multi-state solution,1648.0,446.01,Tháng 10,2024-05-21,Shopee,Lancôme,51,1.3,0
Sản phẩm giảm thâm,Digitized methodical initiative,414.0,429.38,Tháng 4,2023-01-20,Lazada,Avène,433,3.0,0
Sản phẩm giảm thâm,Centralized asynchronous paradigm,2116.0,470.0,Tháng 3,2024-07-23,Shopee,Glade,427,4.5,0
Sản phẩm giảm thâm,Implemented 3rdgeneration functionalities,4052.0,407.03,Tháng 6,2023-02-26,Shopee,Anastasia Beverly Hills,606,1.2,0
Sản phẩm giảm thâm,Implemented radical function,2763.0,87.86,Tháng 9,2022-09-03,Lazada,Dior,625,1.7,1
Sản phẩm giảm thâm,Integrated impactful Graphical User Interface,4678.0,284.83,Tháng 10,2022-04-29,Shopee,Pond's,913,3.9,0
Sản phẩm giảm thâm,Triple-buffered composite database,2342.0,305.83,Tháng 4,2021-12-13,Shopee,Glade,287,2.6,0
Sản phẩm giảm thâm,Mandatory neutral paradigm,791.0,447.66,Tháng 10,2024-08-07,Shopee,Shu Uemura,274,4.0,0
Sản phẩm giảm thâm,Cross-platform attitude-oriented throughput,4731.0,65.33,Tháng 5,2023-11-12,Shopee,Pond's,194,1.8,1
Sản phẩm giảm thâm,Ameliorated motivating ability,2822.0,381.24,Tháng 7,2024-07-07,Shopee,Colgate,880,4.7,0
Sản phẩm giảm thâm,Automated modular pricing structure,1274.0,458.5,Tháng 12,2024-08-14,Lazada,P&G,470,3.5,0
Sản phẩm giảm thâm,Mandatory human-resource collaboration,1723.0,281.44,Tháng 11,2024-04-04,Lazada,Yves Saint Laurent,26,4.8,0
Sản phẩm giảm thâm,Ergonomic modular forecast,2424.0,477.53,Tháng 12,2022-08-07,Shopee,MAC Cosmetics,262,3.2,0
Sản phẩm giảm thâm,Versatile 24hour strategy,4436.0,201.87,Tháng 12,2024-02-03,Lazada,Neutrogena,786,1.8,1
Sản phẩm giảm thâm,Exclusive cohesive product,4196.0,77.31,Tháng 3,2023-09-15,Shopee,Revlon Colorstay,528,1.7,1
Sản phẩm giảm thâm,User-centric fault-tolerant parallelism,1213.0,205.32,Tháng 10,2024-05-13,Lazada,Muji,16,4.0,0
Sản phẩm giảm thâm,Digitized zero administration architecture,728.0,248.54,Tháng 12,2022-04-19,Shopee,Fenty Beauty,653,4.7,0
Sản phẩm giảm thâm,Business-focused mobile protocol,1258.0,18.02,Tháng 5,2021-11-15,Shopee,Dove Purely Pampering,703,2.9,1
Sản phẩm giảm thâm,Front-line disintermediate portal,854.0,471.46,Tháng 12,2023-09-13,Lazada,Aveda,531,4.0,0
Sản phẩm giảm thâm,Expanded systemic open architecture,2351.0,57.82,Tháng 5,2022-09-06,Shopee,Avène,592,4.8,1
Sản phẩm giảm thâm,Decentralized reciprocal algorithm,1295.0,470.34,Tháng 5,2024-07-06,Shopee,The Inkey List,157,3.1,0
Sản phẩm giảm thâm,Open-source systematic policy,761.0,206.33,Tháng 8,2024-07-26,Shopee,Innisfree,361,2.1,0
Sản phẩm giảm thâm,Team-oriented hybrid migration,2835.0,161.19,Tháng 6,2022-10-27,Lazada,Vichy,863,2.7,1
Sản phẩm giảm thâm,Balanced motivating projection,2703.0,308.76,Tháng 8,2022-05-07,Shopee,Muji,386,3.9,0
Sản phẩm giảm thâm,Assimilated motivating paradigm,971.0,466.04,Tháng 9,2023-12-05,Lazada,Nivea Men,911,3.9,0
Sản phẩm giảm thâm,Extended attitude-oriented service-desk,4805.0,272.57,Tháng 5,2022-03-29,Shopee,Fanta,700,2.7,1
Sản phẩm giảm thâm,Secured optimizing archive,1846.0,452.43,Tháng 11,2024-10-08,Shopee,Pond's,158,4.4,0
Sản phẩm giảm thâm,Face-to-face tertiary policy,536.0,431.81,Tháng 3,2022-07-08,Lazada,Hada Labo,644,1.7,0
Sản phẩm giảm thâm,Persistent local product,1317.0,192.91,Tháng 8,2023-06-07,Lazada,Farsali,919,1.9,0
Sản phẩm giảm thâm,Up-sized scalable standardization,539.0,194.47,Tháng 7,2022-10-19,Lazada,Head & Shoulders,127,2.1,0
Sản phẩm giảm thâm,Seamless human-resource success,3022.0,156.54,Tháng 1,2024-05-08,Shopee,Clarins,33,1.8,1
Sản phẩm giảm thâm,Persevering asynchronous framework,4316.0,496.53,Tháng 3,2022-04-09,Shopee,Fa,79,1.5,0
Sản phẩm giảm thâm,Self-enabling non-volatile initiative,900.0,123.53,Tháng 1,2024-03-19,Lazada,L'Oréal Professionnel,400,3.2,1
Sản phẩm giảm thâm,Down-sized logistical protocol,100.0,455.31,Tháng 12,2024-10-30,Shopee,Missha,510,2.1,0
Sản phẩm giảm thâm,Assimilated client-driven moderator,3497.0,159.83,Tháng 1,2022-06-19,Lazada,P&G,773,3.1,1
Sản phẩm giảm thâm,Multi-lateral reciprocal migration,3251.0,129.11,Tháng 8,2023-11-09,Shopee,LANEIGE,872,4.9,1
Sản phẩm giảm thâm,Enhanced national throughput,2688.0,423.33,Tháng 5,2022-12-23,Lazada,Neutrogena,988,4.8,0
Sản phẩm giảm thâm,Seamless executive service-desk,4942.0,336.2,Tháng 12,2022-03-17,Shopee,Dr. Jart+,689,1.9,0
Sản phẩm giảm thâm,Down-sized homogeneous emulation,2542.0,442.83,Tháng 1,2022-06-16,Lazada,Nike,588,1.7,0
Sản phẩm giảm thâm,Sharable bottom-line customer loyalty,3791.0,469.82,Tháng 9,2022-11-10,Shopee,Coca-Cola,939,2.5,0
Sản phẩm giảm thâm,Configurable bandwidth-monitored synergy,420.0,118.77,Tháng 10,2023-08-17,Shopee,Innisfree,893,4.0,1
Sản phẩm giảm thâm,Object-based asymmetric functionalities,17.0,332.36,Tháng 2,2022-10-24,Lazada,Dove Body Wash,415,4.5,0
Sản phẩm giảm thâm,Open-architected tertiary parallelism,2287.0,16.06,Tháng 12,2023-06-10,Lazada,Huggies,745,1.4,1
Sản phẩm giảm thâm,Diverse tangible workforce,2585.0,388.15,Tháng 5,2022-06-15,Shopee,Eucerin,268,3.0,0
Sản phẩm giảm thâm,Multi-channeled bottom-line knowledge user,2907.0,385.56,Tháng 6,2022-01-02,Shopee,Farsali,322,2.9,0
Sản phẩm giảm thâm,Decentralized national process improvement,2287.0,238.2,Tháng 11,2022-10-12,Lazada,Olay,332,1.1,0
Sản phẩm giảm thâm,Distributed clear-thinking Graphic Interface,4260.0,124.03,Tháng 1,2023-01-07,Shopee,Burt's Bees,889,3.9,1
Sản phẩm giảm thâm,Secured high-level migration,4097.0,310.78,Tháng 1,2023-01-20,Lazada,Neutrogena,985,4.6,0
Sản phẩm giảm thâm,Persevering incremental focus group,2112.0,37.48,Tháng 4,2023-08-22,Shopee,Biore,215,3.2,1
Sản phẩm giảm thâm,Synchronized next generation structure,339.0,427.71,Tháng 4,2023-09-04,Lazada,Tatcha,12,3.0,0
Sản phẩm hỗ trợ sinh lý,Polarized client-server superstructure,1859.0,83.09,Tháng 2,2022-10-11,Shopee,Yves Rocher,264,3.5,1
Sản phẩm hỗ trợ sinh lý,Versatile multi-tasking methodology,834.0,429.37,Tháng 3,2023-03-22,Lazada,Glade,636,2.5,0
Sản phẩm hỗ trợ sinh lý,Managed exuding project,2241.0,318.8,Tháng 5,2024-01-06,Shopee,L'Oréal,344,4.2,0
